page	event	quadrant	sample_name	position	oscillating_cn_2&3_states	cn_segments	image_path	Chr	Start	End	source	composite_key
107	2	Upper_Right	RK200	1:157162614−246658065	5, 9	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_107_part_2.png	1	157162614	246658065	LC	RK200_1_157162614_246658065
107	3	Lower_Left	RK201	8:40469509−138579299	6, 10	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_107_part_3.png	8	40469509	138579299	LC	RK201_8_40469509_138579299
107	4	Lower_Right	RK207	11:33703119−70073261	4, 6	40.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_107_part_4.png	11	33703119	70073261	LC	RK207_11_33703119_70073261
2	3	Lower_Left	RK208	10:24963425−133800853	11, 21	89.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_2_part_3.png	10	24963425	133800853	HC	RK208_10_24963425_133800853
4	2	Upper_Right	RK208	3:54159227−158898997	4, 7	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_4_part_2.png	3	54159227	158898997	LC	RK208_3_54159227_158898997
122	1	Upper_Left	RK211	10:85728073−113319897	12, 13	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_122_part_1.png	10	85728073	113319897	HC	RK211_10_85728073_113319897
68	2	Upper_Right	RK211	12:9969409−96771043	11, 12	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_68_part_2.png	12	9969409	96771043	D3	RK211_12_9969409_96771043
68	3	Lower_Left	RK211	15:51499432−90044037	12, 12	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_68_part_3.png	15	51499432	90044037	D3	RK211_15_51499432_90044037
68	1	Upper_Left	RK211	1:21930164−34131783	5, 13	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_68_part_1.png	1	21930164	34131783	D3	RK211_1_21930164_34131783
108	1	Upper_Left	RK214	17:5363418−21101598	6, 6	6.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_108_part_1.png	17	5363418	21101598	LC	RK214_17_5363418_21101598
108	2	Upper_Right	RK216	11:94543805−123946518	6, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_108_part_2.png	11	94543805	123946518	LC	RK216_11_94543805_123946518
108	3	Lower_Left	RK217	6:2765669−66192793	4, 8	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_108_part_3.png	6	2765669	66192793	LC	RK217_6_2765669_66192793
122	2	Upper_Right	RK224	5:56427433−179390593	8, 8	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_122_part_2.png	5	56427433	179390593	HC	RK224_5_56427433_179390593
33	2	Upper_Right	RK224	6:90149372−136906996	3, 7	70.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_33_part_2.png	6	90149372	136906996	D4	RK224_6_90149372_136906996
33	3	Lower_Left	RK224	8:58233490−78077286	2, 4	19.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_33_part_3.png	8	58233490	78077286	D4	RK224_8_58233490_78077286
108	4	Lower_Right	RK232	17:20606173−77059952	6, 9	25.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_108_part_4.png	17	20606173	77059952	LC	RK232_17_20606173_77059952
122	4	Lower_Right	RK236	17:26612392−66246801	15, 34	43.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_122_part_4.png	17	26612392	66246801	HC	RK236_17_26612392_66246801
122	3	Lower_Left	RK236	8:317288−65269814	11, 11	20.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_122_part_3.png	8	317288	65269814	HC	RK236_8_317288_65269814
123	1	Upper_Left	RK237	1:12167222−154761279	7, 14	38.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_123_part_1.png	1	12167222	154761279	HC	RK237_1_12167222_154761279
123	2	Upper_Right	RK254	7:58042074−122691771	9, 9	79.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_123_part_2.png	7	58042074	122691771	HC	RK254_7_58042074_122691771
109	1	Upper_Left	RK256	17:27669465−62576041	6, 8	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_109_part_1.png	17	27669465	62576041	LC	RK256_17_27669465_62576041
109	2	Upper_Right	RK256	19:28565715−32327841	5, 5	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_109_part_2.png	19	28565715	32327841	LC	RK256_19_28565715_32327841
123	3	Lower_Left	RK256	1:1119435−15049596	12, 15	20.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_123_part_3.png	1	1119435	15049596	HC	RK256_1_1119435_15049596
123	4	Lower_Right	RK259	18:52328461−77268592	7, 12	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_123_part_4.png	18	52328461	77268592	HC	RK259_18_52328461_77268592
124	1	Upper_Left	RK262	1:5685916−217171836	11, 18	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_124_part_1.png	1	5685916	217171836	HC	RK262_1_5685916_217171836
109	3	Lower_Left	RK275	12:86498848−132672926	6, 6	6.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_109_part_3.png	12	86498848	132672926	LC	RK275_12_86498848_132672926
124	2	Upper_Right	RK275	13:86378471−99546315	8, 8	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_124_part_2.png	13	86378471	99546315	HC	RK275_13_86378471_99546315
4	3	Lower_Left	RK279	1:30955993−118910093	5, 5	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_4_part_3.png	1	30955993	118910093	LC	RK279_1_30955993_118910093
109	4	Lower_Right	RK280	12:69541748−115904220	5, 8	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_109_part_4.png	12	69541748	115904220	LC	RK280_12_69541748_115904220
68	4	Lower_Right	RK280	1:25548581−217538998	7, 13	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_68_part_4.png	1	25548581	217538998	D3	RK280_1_25548581_217538998
69	1	Upper_Left	RK280	3:37076321−196695607	11, 20	20.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_69_part_1.png	3	37076321	196695607	D3	RK280_3_37076321_196695607
110	1	Upper_Left	RK282	12:1853016−122894996	4, 4	4.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_110_part_1.png	12	1853016	122894996	LC	RK282_12_1853016_122894996
33	4	Lower_Right	RK285	12:7177572−125292742	5, 15	16.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_33_part_4.png	12	7177572	125292742	D4	RK285_12_7177572_125292742
69	2	Upper_Right	RK285	5:973432−156988868	10, 11	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_69_part_2.png	5	973432	156988868	D3	RK285_5_973432_156988868
69	3	Lower_Left	RK285	6:158550050−163021558	7, 11	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_69_part_3.png	6	158550050	163021558	D3	RK285_6_158550050_163021558
110	2	Upper_Right	RK297	9:9687693−31438879	6, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_110_part_2.png	9	9687693	31438879	LC	RK297_9_9687693_31438879
4	4	Lower_Right	RK298	9:1239088−24282207	4, 6	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_4_part_4.png	9	1239088	24282207	LC	RK298_9_1239088_24282207
124	3	Lower_Left	RK306	8:33832982−50702008	7, 14	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_124_part_3.png	8	33832982	50702008	HC	RK306_8_33832982_50702008
3	1	Upper_Left	RK307	14:56412147−79304555	7, 8	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_3_part_1.png	14	56412147	79304555	HC	RK307_14_56412147_79304555
5	1	Upper_Left	RK307	6:144819172−162778287	5, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_5_part_1.png	6	144819172	162778287	LC	RK307_6_144819172_162778287
2	4	Lower_Right	RK307	8:47769789−143083576	9, 13	45.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_2_part_4.png	8	47769789	143083576	HC	RK307_8_47769789_143083576
3	4	Lower_Right	RK308	13:20391473−54701211	38, 38	38.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_3_part_4.png	13	20391473	54701211	HC	RK308_13_20391473_54701211
4	1	Upper_Left	RK308	19:32501825−58859068	17, 30	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_4_part_1.png	19	32501825	58859068	HC	RK308_19_32501825_58859068
3	2	Upper_Right	RK308	3:999520−181068319	42, 65	65.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_3_part_2.png	3	999520	181068319	HC	RK308_3_999520_181068319
3	3	Lower_Left	RK308	6:4291463−102377483	21, 35	54.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_3_part_3.png	6	4291463	102377483	HC	RK308_6_4291463_102377483
4	2	Upper_Right	RK316	9:5597836−123851444	7, 10	50.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_4_part_2.png	9	5597836	123851444	HC	RK316_9_5597836_123851444
253	4	Lower_Right	a01a350d-64be-4af3-91c3-7d681c3db11d	1:150504464−246161534	17, 60	65.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_253_part_4.png	1	150504464	246161534	HC	a01a350d-64be-4af3-91c3-7d681c3db11d_1_150504464_246161534
128	2	Upper_Right	a1e65587-24c1-4b41-92a7-4e1f15fffd78	1:161178683−248860526	10, 11	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_128_part_2.png	1	161178683	248860526	HC	a1e65587-24c1-4b41-92a7-4e1f15fffd78_1_161178683_248860526
68	4	Lower_Right	a2ac9937-f351-4d78-9261-264bf6c21e0c	1:5166554−214663754	4, 5	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_68_part_4.png	1	5166554	214663754	LC	a2ac9937-f351-4d78-9261-264bf6c21e0c_1_5166554_214663754
128	4	Lower_Right	a3de401d-91fe-49a2-bb07-81c1a06506e6	11:41318012−43840319	11, 11	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_128_part_4.png	11	41318012	43840319	HC	a3de401d-91fe-49a2-bb07-81c1a06506e6_11_41318012_43840319
128	3	Lower_Left	a3de401d-91fe-49a2-bb07-81c1a06506e6	4:92565955−127635647	8, 8	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_128_part_3.png	4	92565955	127635647	HC	a3de401d-91fe-49a2-bb07-81c1a06506e6_4_92565955_127635647
67	4	Lower_Right	a482fc4c-ff1d-46a0-a968-7df06422cc4b	12:58617819−89640811	9, 9	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_67_part_4.png	12	58617819	89640811	HC	a482fc4c-ff1d-46a0-a968-7df06422cc4b_12_58617819_89640811
100	2	Upper_Right	a5030259-cf9c-4a58-8710-b9da8ee59320	4:30207518−105576012	7, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_100_part_2.png	4	30207518	105576012	D3	a5030259-cf9c-4a58-8710-b9da8ee59320_4_30207518_105576012
100	3	Lower_Left	a5030259-cf9c-4a58-8710-b9da8ee59320	9:86423945−135994657	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_100_part_3.png	9	86423945	135994657	D3	a5030259-cf9c-4a58-8710-b9da8ee59320_9_86423945_135994657
82	4	Lower_Right	a512701f-88bb-4b05-8c94-fd285b9dd13e	10:4459777−93753340	14, 15	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_82_part_4.png	10	4459777	93753340	HC	a512701f-88bb-4b05-8c94-fd285b9dd13e_10_4459777_93753340
36	4	Lower_Right	a512701f-88bb-4b05-8c94-fd285b9dd13e	7:39647779−158482174	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_36_part_4.png	7	39647779	158482174	D3	a512701f-88bb-4b05-8c94-fd285b9dd13e_7_39647779_158482174
80	3	Lower_Left	a5f851c5-6130-4ea1-9f86-be59331a92f7	12:40577459−111918430	11, 14	29.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_80_part_3.png	12	40577459	111918430	HC	a5f851c5-6130-4ea1-9f86-be59331a92f7_12_40577459_111918430
59	4	Lower_Right	a8015490-9740-45c9-8bd2-eb6d1beefc2e	11:28062319−128514909	7, 8	20.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_59_part_4.png	11	28062319	128514909	HC	a8015490-9740-45c9-8bd2-eb6d1beefc2e_11_28062319_128514909
55	1	Upper_Left	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	11:10547187−101046437	5, 15	78.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_55_part_1.png	11	10547187	101046437	LC	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814_11_10547187_101046437
14	3	Lower_Left	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	17:27546652−66832010	4, 6	49.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_14_part_3.png	17	27546652	66832010	D4	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814_17_27546652_66832010
27	1	Upper_Left	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	19:13207846−29674953	7, 7	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_27_part_1.png	19	13207846	29674953	D3	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814_19_13207846_29674953
54	4	Lower_Right	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	1:147408680−212272247	6, 9	62.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_54_part_4.png	1	147408680	212272247	LC	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814_1_147408680_212272247
26	1	Upper_Left	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	2:26459899−233537709	11, 14	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_26_part_1.png	2	26459899	233537709	D3	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814_2_26459899_233537709
26	2	Upper_Right	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	3:29682227−151361518	7, 13	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_26_part_2.png	3	29682227	151361518	D3	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814_3_29682227_151361518
26	3	Lower_Left	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	6:134899220−141764105	7, 17	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_26_part_3.png	6	134899220	141764105	D3	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814_6_134899220_141764105
26	4	Lower_Right	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	7:123121252−157394758	5, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_26_part_4.png	7	123121252	157394758	D3	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814_7_123121252_157394758
60	1	Upper_Left	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	9:71455580−141089210	11, 21	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_60_part_1.png	9	71455580	141089210	HC	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814_9_71455580_141089210
114	4	Lower_Right	a8d6694c-a213-4544-ac0b-63bce16d8f4e	1:20472132−114994801	5, 5	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_114_part_4.png	1	20472132	114994801	LC	a8d6694c-a213-4544-ac0b-63bce16d8f4e_1_20472132_114994801
136	1	Upper_Left	a8e2df1e-4042-42af-9231-3a00e83489f0	16:2075019−31393909	9, 9	36.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_136_part_1.png	16	2075019	31393909	HC	a8e2df1e-4042-42af-9231-3a00e83489f0_16_2075019_31393909
125	3	Lower_Left	a8e2df1e-4042-42af-9231-3a00e83489f0	1:52105012−170864080	5, 5	5.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_125_part_3.png	1	52105012	170864080	LC	a8e2df1e-4042-42af-9231-3a00e83489f0_1_52105012_170864080
125	4	Lower_Right	a8e2df1e-4042-42af-9231-3a00e83489f0	2:60753889−124345172	4, 5	34.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_125_part_4.png	2	60753889	124345172	LC	a8e2df1e-4042-42af-9231-3a00e83489f0_2_60753889_124345172
55	2	Upper_Right	a9b7d7fe-be31-4f71-afee-c1bfdf511888	8:63227110−131599267	6, 8	173.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_55_part_2.png	8	63227110	131599267	LC	a9b7d7fe-be31-4f71-afee-c1bfdf511888_8_63227110_131599267
27	4	Lower_Right	ad6c9d09-2c03-4786-a72d-dd2aa5f603d4	11:14499146−103309486	6, 6	26.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_27_part_4.png	11	14499146	103309486	D4	ad6c9d09-2c03-4786-a72d-dd2aa5f603d4_11_14499146_103309486
99	1	Upper_Left	ad6c9d09-2c03-4786-a72d-dd2aa5f603d4	18:1261751−15359143	8, 32	37.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_99_part_1.png	18	1261751	15359143	HC	ad6c9d09-2c03-4786-a72d-dd2aa5f603d4_18_1261751_15359143
91	3	Lower_Left	ad6c9d09-2c03-4786-a72d-dd2aa5f603d4	22:19715951−51129703	6, 8	61.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_91_part_3.png	22	19715951	51129703	LC	ad6c9d09-2c03-4786-a72d-dd2aa5f603d4_22_19715951_51129703
49	2	Upper_Right	ad6c9d09-2c03-4786-a72d-dd2aa5f603d4	4:52783484−187472712	8, 13	44.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_49_part_2.png	4	52783484	187472712	D3	ad6c9d09-2c03-4786-a72d-dd2aa5f603d4_4_52783484_187472712
135	1	Upper_Left	adc853b1-b8bf-488c-a1e2-e95603459b55	1:82323412−119584894	8, 8	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_135_part_1.png	1	82323412	119584894	HC	adc853b1-b8bf-488c-a1e2-e95603459b55_1_82323412_119584894
60	2	Upper_Right	aeb6a3a6-b57a-4c53-90e6-e833777dd2a1	18:23409571−39483311	13, 13	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_60_part_2.png	18	23409571	39483311	HC	aeb6a3a6-b57a-4c53-90e6-e833777dd2a1_18_23409571_39483311
73	2	Upper_Right	aecf85cc-058c-46f3-9cdc-3573ac3b8438	11:400656−128835047	8, 8	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_73_part_2.png	11	400656	128835047	D3	aecf85cc-058c-46f3-9cdc-3573ac3b8438_11_400656_128835047
124	2	Upper_Right	aecf85cc-058c-46f3-9cdc-3573ac3b8438	19:9018583−18930769	5, 8	19.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_124_part_2.png	19	9018583	18930769	LC	aecf85cc-058c-46f3-9cdc-3573ac3b8438_19_9018583_18930769
143	4	Lower_Right	aef8d98f-7a1c-47f3-b5a7-a3cb299c70de	3:931341−178546466	7, 14	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_143_part_4.png	3	931341	178546466	D3	aef8d98f-7a1c-47f3-b5a7-a3cb299c70de_3_931341_178546466
150	3	Lower_Left	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	10:294814−131732983	11, 11	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_150_part_3.png	10	294814	131732983	D3	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4_10_294814_131732983
150	4	Lower_Right	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	12:24679746−80152939	12, 14	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_150_part_4.png	12	24679746	80152939	D3	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4_12_24679746_80152939
284	1	Upper_Left	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	17:35162507−78407459	8, 13	39.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_284_part_1.png	17	35162507	78407459	HC	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4_17_35162507_78407459
212	1	Upper_Left	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	1:16306658−167711700	5, 6	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_212_part_1.png	1	16306658	167711700	LC	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4_1_16306658_167711700
150	1	Upper_Left	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	4:92341870−169784344	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_150_part_1.png	4	92341870	169784344	D3	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4_4_92341870_169784344
150	2	Upper_Right	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	6:6931110−166548418	20, 20	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_150_part_2.png	6	6931110	166548418	D3	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4_6_6931110_166548418
14	4	Lower_Right	b094e8b2-8ece-4b36-8025-18073a8b873c	16:2501874−90049603	6, 8	41.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_14_part_4.png	16	2501874	90049603	D4	b094e8b2-8ece-4b36-8025-18073a8b873c_16_2501874_90049603
27	2	Upper_Right	b094e8b2-8ece-4b36-8025-18073a8b873c	1:3498809−247725333	11, 11	54.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_27_part_2.png	1	3498809	247725333	D3	b094e8b2-8ece-4b36-8025-18073a8b873c_1_3498809_247725333
27	3	Lower_Left	b094e8b2-8ece-4b36-8025-18073a8b873c	3:4164393−197488086	7, 17	47.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_27_part_3.png	3	4164393	197488086	D3	b094e8b2-8ece-4b36-8025-18073a8b873c_3_4164393_197488086
27	4	Lower_Right	b094e8b2-8ece-4b36-8025-18073a8b873c	6:107054725−113512450	4, 4	32.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_27_part_4.png	6	107054725	113512450	D3	b094e8b2-8ece-4b36-8025-18073a8b873c_6_107054725_113512450
